ZIP,LAT,LON,POP_TOT
32605,29.677,-82.37,22519.0
54701,44.734,-91.5,35852.0
76001,32.639,-97.147,21566.0
95215,37.946,-121.139,23778.0
91723,34.085,-117.887,17552.0
98038,47.394,-122.003,22590.0
67220,37.757,-97.276,12154.0
15116,40.528,-79.935,14921.0
54401,44.971,-89.718,30485.0
48820,42.864,-84.592,14331.0
35126,33.733,-86.655,19816.0
30039,33.816,-84.018,12906.0
35045,32.812,-86.673,13366.0
13903,42.042,-75.889,19282.0
48843,42.627,-83.919,44142.0
47274,38.953,-85.943,28007.0
11763,40.824,-72.98,24743.0
85206,33.396,-111.718,30260.0
75088,32.898,-96.55,24856.0
91601,34.169,-118.372,36616.0
43449,41.534,-83.136,8303.0
48888,43.302,-85.109,6859.0
76034,32.89,-97.147,19643.0
33162,25.929,-80.179,45224.0
77447,30.055,-95.825,8242.0
29728,34.765,-80.401,9167.0
30909,33.47,-82.083,35295.0
44890,41.085,-82.711,12065.0
44004,41.854,-80.789,35631.0
86440,34.897,-114.525,6790.0
38756,33.413,-90.854,7372.0
53005,43.062,-88.099,20231.0
63034,38.845,-90.288,16803.0
18505,41.386,-75.652,20337.0
70812,30.5,-91.111,12012.0
48880,43.463,-84.561,9519.0
97478,44.098,-122.874,32124.0
70374,29.607,-90.466,10032.0
62881,38.633,-88.93,11767.0
38107,35.171,-90.022,22109.0
60201,42.056,-87.697,41977.0
48141,42.294,-83.32,30115.0
76036,32.571,-97.421,12731.0
54650,43.918,-91.233,20384.0
93701,36.749,-119.788,13844.0
12534,42.224,-73.756,18686.0
64076,38.983,-93.948,8831.0
14227,42.887,-78.73,24573.0
43023,40.09,-82.532,11269.0
18951,40.452,-75.349,31084.0
33403,26.804,-80.076,12112.0
94134,37.721,-122.414,40134.0
54313,44.586,-88.115,31412.0
92614,33.68,-117.833,22493.0
20817,38.997,-77.152,35105.0
92311,34.966,-117.002,31273.0
28761,35.652,-81.905,6749.0
97141,45.5,-123.69,12631.0
98168,47.49,-122.3,30198.0
15905,40.291,-78.97,22935.0
55346,44.881,-93.482,17920.0
28806,35.576,-82.613,33050.0
66547,39.232,-96.296,6514.0
34743,28.332,-81.356,26358.0
36732,32.429,-87.914,8733.0
22304,38.813,-77.112,40763.0
85306,33.624,-112.175,26529.0
45822,40.556,-84.599,19438.0
92606,33.704,-117.824,17619.0
91935,32.696,-116.798,8742.0
85210,33.391,-111.841,38539.0
81050,37.874,-103.549,10858.0
85008,33.463,-111.985,56379.0
19966,38.579,-75.292,17768.0
15234,40.369,-80.018,14911.0
27052,36.319,-80.151,10380.0
18403,41.514,-75.525,6574.0
30622,33.909,-83.527,7685.0
78368,28.089,-97.8,10224.0
11782,40.754,-73.099,15897.0
51103,42.536,-96.462,17494.0
60526,41.831,-87.876,13301.0
77071,29.652,-95.522,25021.0
55372,44.683,-93.403,22828.0
19055,40.149,-74.836,14227.0
30153,33.972,-85.054,14571.0
32927,28.463,-80.812,27018.0
28307,35.126,-79.041,31769.0
70503,30.182,-92.051,24327.0
76010,32.723,-97.079,53757.0
78119,28.728,-97.865,7672.0
94127,37.737,-122.457,20624.0
60134,41.878,-88.342,21497.0
97218,45.576,-122.601,14171.0
39305,32.458,-88.727,19206.0
39669,31.151,-91.363,6461.0
84604,40.319,-111.577,48492.0
89103,36.112,-115.212,46429.0
30461,32.497,-81.723,10499.0
95826,38.543,-121.379,38799.0
97212,45.544,-122.644,23187.0
25705,38.405,-82.362,21704.0
48746,43.266,-83.54,8851.0
40229,38.089,-85.661,30298.0
10031,40.826,-73.949,60221.0
73170,35.327,-97.553,21881.0
32234,30.226,-81.984,6307.0
32211,30.335,-81.585,34475.0
55378,44.769,-93.397,21882.0
96097,41.765,-122.671,9528.0
44444,41.176,-80.973,10986.0
30294,33.64,-84.267,27391.0
60022,42.134,-87.765,8490.0
48130,42.364,-83.909,10474.0
76230,33.511,-97.97,9449.0
60440,41.701,-88.075,46546.0
19047,40.183,-74.911,32578.0
92019,32.785,-116.863,40981.0
53593,42.985,-89.579,12778.0
59870,46.525,-114.051,8571.0
79360,32.703,-102.733,10582.0
54143,45.092,-87.699,16005.0
63135,38.751,-90.299,21532.0
63108,38.645,-90.254,20890.0
19146,39.939,-75.183,35783.0
28037,35.507,-81.028,13030.0
10954,41.099,-74.012,23189.0
84302,41.5,-112.128,20976.0
32626,29.447,-82.854,7756.0
90810,33.82,-118.222,35637.0
29303,34.996,-81.961,24843.0
26651,38.322,-80.853,9032.0
63120,38.694,-90.256,13268.0
76180,32.862,-97.215,54195.0
35749,34.826,-86.759,13186.0
84606,40.216,-111.641,28979.0
17013,40.195,-77.225,52064.0
62035,38.97,-90.238,15808.0
34479,29.246,-82.113,12654.0
78648,29.686,-97.636,7358.0
37388,35.352,-86.189,23824.0
28174,34.974,-80.435,7024.0
32801,28.542,-81.374,7979.0
60441,41.599,-88.022,49103.0
10607,41.039,-73.811,7493.0
19508,40.262,-75.834,15755.0
82930,41.292,-110.882,13716.0
28532,34.887,-76.914,27435.0
54162,44.663,-88.271,7380.0
39168,31.823,-89.409,6391.0
30523,34.717,-83.554,10801.0
21713,39.53,-77.675,12136.0
79936,31.756,-106.297,92089.0
35228,33.454,-86.922,11187.0
94579,37.687,-122.157,19802.0
54217,44.544,-87.717,6770.0
11213,40.671,-73.936,65440.0
16701,41.919,-78.75,18482.0
28334,35.263,-78.553,23391.0
18353,40.895,-75.358,11057.0
28411,34.298,-77.803,17332.0
30605,33.906,-83.32,38777.0
70811,30.538,-91.135,12463.0
55119,44.943,-93.006,37778.0
47460,39.28,-86.785,11637.0
66202,39.023,-94.671,16848.0
38668,34.607,-89.926,13019.0
40324,38.247,-84.561,28519.0
92832,33.868,-117.929,24501.0
49098,42.163,-86.248,6285.0
17340,39.754,-77.117,9698.0
95819,38.568,-121.438,15964.0
30204,33.061,-84.13,12240.0
77365,30.109,-95.263,15982.0
30132,33.978,-84.852,17526.0
15215,40.501,-79.912,13212.0
52742,41.838,-90.52,7336.0
94102,37.779,-122.419,28991.0
32606,29.682,-82.444,17794.0
60453,41.713,-87.753,54499.0
32092,29.936,-81.507,6360.0
92220,33.936,-116.85,25848.0
76825,31.124,-99.35,6970.0
85040,33.39,-112.028,62948.0
43402,41.418,-83.657,35907.0
47122,38.306,-85.985,8425.0
59417,48.59,-113.095,6689.0
95453,39.08,-122.955,11176.0
93215,35.772,-119.21,37277.0
49323,42.718,-85.791,7817.0
28079,35.125,-80.593,11315.0
73106,35.481,-97.537,13485.0
85708,32.172,-110.873,6494.0
31545,31.586,-81.999,14047.0
95776,38.694,-121.694,15017.0
93436,34.601,-120.383,51736.0
48661,44.302,-84.232,10100.0
62034,38.755,-89.972,12015.0
44092,41.598,-81.467,17749.0
27707,35.955,-78.953,42671.0
47715,37.979,-87.477,24296.0
39111,31.892,-89.725,10337.0
14468,43.291,-77.809,16526.0
35805,34.707,-86.62,21096.0
89014,36.049,-115.071,81839.0
34952,27.307,-80.295,31367.0
77465,28.75,-96.251,7047.0
14886,42.506,-76.685,6441.0
29579,33.743,-78.967,15020.0
91911,32.608,-117.059,71124.0
46033,39.974,-86.087,29067.0
17350,39.89,-77.079,11801.0
98121,47.615,-122.346,8558.0
76126,32.63,-97.53,15454.0
11432,40.715,-73.793,57045.0
31308,32.107,-81.45,6444.0
20019,38.891,-76.94,52793.0
38632,34.801,-90.006,16066.0
91343,34.239,-118.482,57001.0
17368,39.986,-76.52,7054.0
94305,37.424,-122.166,13371.0
66112,39.115,-94.775,11960.0
18055,40.585,-75.297,10298.0
75223,32.792,-96.745,15652.0
25064,38.377,-81.747,10283.0
60432,41.541,-88.043,21431.0
56073,44.305,-94.465,17199.0
72114,34.766,-92.253,14429.0
60970,40.795,-87.735,7582.0
60108,41.948,-88.085,21960.0
74033,35.938,-96.017,9133.0
40744,37.036,-84.101,16826.0
19462,40.115,-75.284,13692.0
18062,40.507,-75.58,14276.0
48315,42.672,-82.997,22661.0
32738,28.912,-81.186,34669.0
51012,42.755,-95.543,6596.0
46714,40.723,-85.176,14310.0
53536,42.761,-89.268,7139.0
15066,40.752,-80.251,14114.0
16002,40.812,-79.861,16149.0
16101,40.984,-80.29,36916.0
45764,39.442,-82.231,9559.0
45694,38.744,-82.781,11474.0
49457,43.353,-86.146,9587.0
10920,41.153,-73.938,8937.0
11412,40.697,-73.76,37452.0
83713,43.651,-116.357,22309.0
54311,44.48,-87.892,27003.0
34285,27.094,-82.449,8039.0
19033,39.891,-75.329,8337.0
29501,34.208,-79.825,38652.0
49341,43.124,-85.491,29095.0
36201,33.649,-85.88,22079.0
43950,40.097,-80.925,12636.0
98258,48.052,-122.052,16491.0
44056,41.313,-81.491,9255.0
71646,33.219,-91.789,6904.0
85743,32.318,-111.197,18695.0
24382,36.953,-81.111,13701.0
60516,41.759,-88.016,30593.0
71241,32.777,-92.367,9395.0
78061,28.848,-99.044,9795.0
47553,38.691,-86.896,8150.0
10002,40.716,-73.986,84870.0
37663,36.464,-82.488,14097.0
37917,36.001,-83.912,24480.0
77904,28.932,-97.016,23787.0
52404,41.923,-91.699,32016.0
61109,42.193,-89.052,26584.0
46806,41.047,-85.092,27303.0
47546,38.419,-86.933,19567.0
55418,45.021,-93.244,30795.0
71270,32.502,-92.642,31308.0
11206,40.702,-73.942,69032.0
88005,32.533,-106.853,45910.0
32548,30.429,-86.63,22039.0
48356,42.644,-83.592,8884.0
81520,39.112,-108.447,12238.0
25313,38.409,-81.744,13961.0
28090,35.455,-81.56,8275.0
87106,35.057,-106.621,25578.0
24091,36.913,-80.334,6362.0
71351,31.153,-92.022,11073.0
60142,42.174,-88.445,7891.0
29201,33.982,-81.026,16549.0
33470,26.505,-80.337,19103.0
85351,33.606,-112.284,28800.0
15089,40.219,-79.728,7672.0
19064,39.933,-75.341,24153.0
46582,41.283,-85.858,10531.0
92054,33.351,-117.421,98226.0
19132,39.996,-75.171,41709.0
99216,47.675,-117.198,21576.0
92243,32.77,-115.609,43705.0
25302,38.402,-81.583,16602.0
33408,26.847,-80.062,17086.0
80120,39.594,-105.011,28863.0
17011,40.234,-76.93,34142.0
22305,38.834,-77.062,15687.0
27313,35.931,-79.758,6370.0
44632,40.963,-81.31,9521.0
55811,46.843,-92.226,25294.0
29655,34.266,-82.642,7371.0
98439,47.131,-122.496,6794.0
75460,33.646,-95.604,23508.0
89503,39.569,-119.872,30437.0
98408,47.205,-122.447,29095.0
60613,41.958,-87.661,50548.0
87505,35.547,-105.958,69658.0
30087,33.806,-84.127,32622.0
85027,33.757,-112.134,38569.0
30067,33.931,-84.462,48116.0
39212,32.214,-90.265,38487.0
36530,30.42,-87.561,6362.0
34946,27.503,-80.36,6746.0
78063,29.693,-98.922,7851.0
55044,44.634,-93.273,35085.0
44708,40.815,-81.434,25726.0
91007,34.128,-118.048,30925.0
70634,30.812,-93.246,23524.0
30331,33.708,-84.542,44444.0
27408,36.104,-79.814,17072.0
93926,36.526,-121.397,9019.0
10709,40.953,-73.81,9093.0
30312,33.745,-84.376,20221.0
18644,41.328,-75.882,7608.0
49071,42.226,-85.775,8062.0
44905,40.776,-82.468,12747.0
33708,27.814,-82.792,17199.0
83402,43.528,-112.279,24615.0
12953,44.765,-74.28,16270.0
38671,34.955,-89.986,27261.0
33541,28.223,-82.215,23017.0
73446,34.094,-96.781,6750.0
53520,42.609,-89.358,6613.0
91803,34.075,-118.146,30629.0
14092,43.175,-78.992,11121.0
93309,35.343,-119.065,58612.0
42539,37.302,-84.956,9681.0
15012,40.155,-79.813,16808.0
12205,42.715,-73.824,26337.0
79407,33.556,-102.07,17262.0
20866,39.109,-76.934,11470.0
30030,33.773,-84.291,25137.0
54481,44.545,-89.56,37335.0
64024,39.322,-94.232,16144.0
17109,40.29,-76.828,23356.0
77530,29.796,-95.118,27649.0
10309,40.531,-74.221,27207.0
26201,38.995,-80.196,19248.0
21224,39.283,-76.545,48536.0
74953,35.042,-94.583,10841.0
77461,29.393,-95.775,8136.0
11428,40.721,-73.742,21023.0
44839,41.373,-82.561,12272.0
29732,34.967,-81.083,39677.0
54806,46.553,-90.872,11793.0
19010,40.024,-75.33,21485.0
27405,36.114,-79.736,41091.0
24426,37.778,-80.049,15500.0
94506,37.791,-121.903,19768.0
22309,38.721,-77.108,29259.0
27589,36.333,-78.122,8381.0
34266,27.191,-81.806,31964.0
48317,42.645,-83.052,25932.0
25430,39.381,-77.904,6716.0
84107,40.658,-111.884,30769.0
20724,39.08,-76.785,13032.0
28560,35.164,-76.951,25588.0
78218,29.493,-98.397,28194.0
63084,38.421,-91.004,13864.0
39601,31.558,-90.459,22654.0
27101,36.111,-80.2,19708.0
44507,41.074,-80.655,9059.0
12019,42.946,-73.835,13320.0
27962,35.798,-76.716,8042.0
60173,42.052,-88.056,12046.0
14068,43.026,-78.758,10027.0
24422,37.833,-79.75,7027.0
87110,35.108,-106.578,38417.0
54020,45.275,-92.642,6350.0
91501,34.188,-118.301,18096.0
31419,31.999,-81.29,40935.0
56301,45.478,-94.226,29030.0
79347,34.173,-102.807,6515.0
34711,28.502,-81.755,38447.0
38655,34.321,-89.452,30027.0
13152,42.905,-76.382,8453.0
87113,35.181,-106.594,7229.0
94501,37.775,-122.274,58535.0
78756,30.322,-97.74,7128.0
44614,40.888,-81.584,11664.0
28470,33.975,-78.39,7296.0
92831,33.88,-117.895,34589.0
20009,38.919,-77.037,46561.0
47501,38.664,-87.174,16895.0
95713,39.085,-120.894,8510.0
12307,42.806,-73.934,6843.0
86301,34.632,-112.427,19629.0
75001,32.962,-96.838,8259.0
95963,39.748,-122.302,13700.0
14011,42.831,-78.3,8170.0
53965,43.671,-89.748,9055.0
55056,45.509,-92.961,10835.0
87031,34.77,-106.761,35958.0
94564,37.996,-122.294,16705.0
33437,26.516,-80.168,39212.0
21231,39.288,-76.592,15734.0
20017,38.939,-76.994,19170.0
15108,40.5,-80.202,37804.0
23692,37.219,-76.408,16661.0
46835,41.153,-85.041,31308.0
31701,31.585,-84.147,22419.0
21078,39.568,-76.151,15841.0
72936,35.207,-94.195,12361.0
30427,31.94,-81.948,11490.0
32310,30.396,-84.353,30498.0
53143,42.559,-87.83,24558.0
85338,33.346,-112.389,16092.0
92308,34.425,-117.185,28805.0
64117,39.164,-94.523,13445.0
72927,35.097,-93.947,8628.0
77619,29.95,-93.922,16498.0
63025,38.489,-90.618,11046.0
28339,35.311,-78.733,6652.0
13118,42.756,-76.387,6728.0
33776,27.855,-82.824,13388.0
59602,46.751,-111.898,18298.0
31779,31.113,-84.18,9344.0
17844,40.936,-77.055,9583.0
87104,35.106,-106.674,11406.0
91354,34.457,-118.574,17841.0
42276,36.865,-86.876,14616.0
84337,41.698,-112.283,8945.0
11024,40.816,-73.744,7564.0
49738,44.69,-84.621,10413.0
97222,45.44,-122.616,34848.0
39117,32.308,-89.666,9959.0
45895,40.563,-84.145,17909.0
62454,38.993,-87.764,11732.0
35473,33.266,-87.585,12792.0
72081,35.382,-91.67,7330.0
55063,45.839,-92.903,8294.0
91320,34.172,-118.946,37775.0
95204,37.974,-121.32,30465.0
73521,34.625,-99.29,23130.0
37921,35.978,-84.002,26240.0
72834,35.179,-93.201,9427.0
12051,42.345,-73.829,6905.0
92040,32.91,-116.907,42267.0
51334,43.404,-94.805,8132.0
18603,41.089,-76.24,19465.0
93647,36.6,-119.176,9775.0
95122,37.329,-121.835,59822.0
10956,41.156,-73.994,31071.0
10010,40.739,-73.982,26408.0
28031,35.472,-80.888,13544.0
77401,29.704,-95.461,15964.0
40228,38.136,-85.624,11256.0
55403,44.971,-93.284,14873.0
11581,40.652,-73.715,20094.0
37865,35.85,-83.735,17026.0
70001,29.984,-90.169,39774.0
79902,31.784,-106.499,22941.0
12401,41.939,-74.057,35722.0
76306,33.947,-98.521,17093.0
48723,43.488,-83.385,12794.0
62702,39.825,-89.647,39437.0
44827,40.822,-82.755,7299.0
73601,35.49,-98.95,9958.0
38343,35.832,-88.928,16376.0
19526,40.547,-75.997,10742.0
48009,42.544,-83.215,19239.0
64109,39.066,-94.566,12252.0
77706,30.101,-94.178,26359.0
15632,40.436,-79.606,8505.0
32746,28.757,-81.339,29314.0
94952,38.237,-122.779,31917.0
92501,33.995,-117.372,18982.0
11354,40.768,-73.827,54329.0
90066,34.002,-118.431,55194.0
14610,43.143,-77.546,14534.0
15214,40.486,-80.013,17519.0
31029,33.034,-83.929,13839.0
93312,35.393,-119.245,40824.0
20879,39.169,-77.174,21980.0
47401,39.103,-86.443,34735.0
19608,40.319,-76.039,17157.0
49240,42.283,-84.181,7475.0
29349,35.069,-82.071,23319.0
10604,41.053,-73.737,10430.0
90049,34.092,-118.491,33520.0
77598,29.536,-95.14,19650.0
22835,38.675,-78.471,11557.0
79316,33.145,-102.311,11401.0
70525,30.414,-92.222,11710.0
21740,39.632,-77.734,55496.0
71201,32.533,-92.105,21894.0
81321,37.374,-108.713,13655.0
60439,41.679,-87.965,20004.0
32526,30.498,-87.365,31879.0
37807,36.251,-83.833,9517.0
47882,39.089,-87.416,8524.0
71671,33.602,-92.096,9244.0
35758,34.711,-86.747,30401.0
39744,33.596,-89.318,6890.0
97503,42.544,-122.915,9001.0
56093,44.059,-93.519,12927.0
80517,40.465,-105.628,9147.0
70006,30.013,-90.191,16538.0
20151,38.897,-77.445,17162.0
48091,42.468,-83.058,31985.0
18229,40.939,-75.707,6956.0
93286,36.465,-119.094,8852.0
93401,35.234,-120.626,27034.0
37062,35.991,-87.136,9162.0
33412,26.795,-80.208,8868.0
30107,34.336,-84.346,8055.0
87004,35.394,-106.584,8154.0
48015,42.481,-83.027,8789.0
77612,30.414,-93.948,7842.0
12208,42.653,-73.808,21307.0
32766,28.644,-81.075,7192.0
43545,41.391,-84.129,14610.0
70533,29.907,-92.034,7232.0
85546,32.676,-109.686,17977.0
19947,38.666,-75.398,15525.0
35127,33.49,-86.978,10250.0
58401,46.884,-98.767,18183.0
37760,36.104,-83.466,12627.0
24018,37.218,-80.053,28877.0
19120,40.034,-75.119,68831.0
67601,38.883,-99.349,23052.0
15650,40.277,-79.393,28016.0
24219,36.845,-82.761,11083.0
73008,35.514,-97.643,20742.0
37330,35.288,-86.126,6631.0
21074,39.622,-76.84,13166.0
30707,34.772,-85.359,13836.0
75703,32.241,-95.321,30443.0
31503,31.202,-82.405,21038.0
80027,39.947,-105.155,28480.0
71203,32.582,-92.019,33991.0
43082,40.154,-82.889,17786.0
46320,41.604,-87.494,16539.0
22303,38.795,-77.088,14268.0
78003,29.727,-99.102,7298.0
67005,37.065,-96.996,16256.0
95252,38.157,-120.849,11259.0
34951,27.532,-80.419,12792.0
95632,38.274,-121.259,24183.0
12184,42.42,-73.653,7273.0
33316,26.093,-80.124,10668.0
53705,43.074,-89.461,30225.0
80751,40.638,-103.219,16486.0
98201,47.989,-122.202,30320.0
90623,33.851,-118.04,15498.0
38967,33.476,-89.726,7994.0
23462,36.837,-76.151,58852.0
60513,41.825,-87.846,19146.0
75244,32.927,-96.835,17487.0
38464,35.291,-87.434,22024.0
11742,40.81,-73.041,12119.0
81008,38.481,-104.65,6813.0
72370,35.695,-90.071,10074.0
45327,39.633,-84.399,8191.0
75762,32.216,-95.406,8056.0
27288,36.498,-79.749,24878.0
84043,40.337,-111.95,23586.0
67210,37.63,-97.249,11203.0
50138,41.3,-93.114,11614.0
38104,35.132,-90.005,24727.0
33825,27.639,-81.395,23257.0
23072,37.297,-76.496,11863.0
45817,40.879,-83.884,6503.0
92407,34.25,-117.394,49349.0
11369,40.764,-73.872,36110.0
21076,39.169,-76.716,7907.0
70548,29.807,-92.361,10474.0
37931,35.976,-84.125,18203.0
97006,45.517,-122.86,50496.0
74066,35.991,-96.156,29807.0
13211,43.104,-76.117,6425.0
13790,42.165,-76.002,19713.0
60007,42.011,-87.995,35162.0
75428,33.28,-95.925,9392.0
60915,41.148,-87.857,10439.0
28170,34.995,-80.109,12321.0
90212,34.062,-118.402,11347.0
15071,40.415,-80.191,9287.0
21061,39.165,-76.639,50011.0
30296,33.559,-84.444,21308.0
64080,38.773,-94.26,9896.0
77014,29.981,-95.464,20706.0
37757,36.31,-84.15,8970.0
97330,44.642,-123.256,40672.0
33572,27.77,-82.41,7461.0
62618,40.009,-90.396,7578.0
19103,39.953,-75.174,19714.0
18428,41.404,-75.118,9803.0
35768,34.784,-86.102,11620.0
83815,47.726,-116.784,22279.0
30238,33.493,-84.379,31445.0
63119,38.589,-90.351,34416.0
27284,36.118,-80.076,41705.0
73044,35.86,-97.423,18391.0
60525,41.779,-87.871,32475.0
30307,33.771,-84.334,16646.0
37076,36.162,-86.577,29547.0
91356,34.157,-118.549,27407.0
85213,33.45,-111.766,31703.0
49065,42.131,-85.842,6396.0
73119,35.422,-97.566,28584.0
60447,41.487,-88.322,7295.0
68410,40.625,-95.88,8459.0
33619,27.931,-82.376,28459.0
98188,47.45,-122.281,22583.0
59711,46.099,-113.139,9136.0
74743,34.007,-95.511,8565.0
42501,37.069,-84.442,16916.0
60636,41.776,-87.669,51451.0
32578,30.601,-86.46,27967.0
92316,34.06,-117.391,25987.0
45638,38.561,-82.68,22019.0
39562,30.527,-88.494,16604.0
62223,38.54,-90.058,17207.0
90033,34.05,-118.211,49418.0
62010,38.923,-90.051,10648.0
78945,29.896,-96.878,10041.0
60707,41.922,-87.808,42621.0
38109,35.04,-90.163,52401.0
33478,26.956,-80.229,11315.0
44707,40.757,-81.342,10213.0
64029,39.005,-94.215,8305.0
42445,37.133,-87.852,11214.0
67212,37.702,-97.439,45590.0
74115,36.196,-95.893,23687.0
74868,35.261,-96.643,12149.0
77450,29.746,-95.742,48174.0
70443,30.627,-90.557,9551.0
40242,38.282,-85.594,10349.0
19958,38.739,-75.18,13949.0
75169,32.699,-95.995,13925.0
53566,42.611,-89.65,14804.0
32533,30.611,-87.327,23889.0
63106,38.644,-90.208,10553.0
54720,44.802,-91.43,7181.0
60053,42.042,-87.789,21668.0
85258,33.564,-111.896,24971.0
92117,32.825,-117.199,51203.0
30337,33.64,-84.45,16084.0
21921,39.635,-75.851,38231.0
32931,28.326,-80.624,14742.0
32904,28.077,-80.691,17884.0
55912,43.681,-92.992,28012.0
93930,36.221,-120.981,14464.0
29670,34.639,-82.74,7022.0
83702,43.662,-116.132,21673.0
17042,40.293,-76.423,34244.0
20878,39.114,-77.248,55177.0
93611,36.918,-119.594,46851.0
20710,38.942,-76.926,7782.0
77011,29.743,-95.307,23052.0
43326,40.64,-83.611,14030.0
77563,29.304,-95.032,8741.0
77090,30.008,-95.439,25742.0
30165,34.303,-85.269,37162.0
44011,41.445,-82.005,11433.0
30814,33.442,-82.314,6879.0
11004,40.746,-73.711,14682.0
63129,38.459,-90.317,51191.0
59803,46.735,-113.968,13991.0
19973,38.639,-75.614,21416.0
89410,38.766,-119.614,20194.0
63670,37.902,-90.176,11654.0
65109,38.546,-92.276,36467.0
32680,29.623,-83.009,7748.0
30188,34.124,-84.458,36613.0
14141,42.519,-78.701,7858.0
65251,38.852,-91.975,21045.0
72764,36.176,-94.06,31864.0
68131,41.265,-95.964,14161.0
11217,40.682,-73.978,35353.0
10026,40.802,-73.953,30377.0
63133,38.683,-90.307,8693.0
44103,41.516,-81.643,25348.0
80903,38.833,-104.813,15091.0
43147,39.899,-82.727,28137.0
62441,39.397,-87.699,7435.0
15238,40.532,-79.888,13571.0
80863,39.009,-105.095,11256.0
11803,40.782,-73.473,27767.0
63113,38.658,-90.247,16101.0
76114,32.775,-97.407,24438.0
27320,36.344,-79.644,39088.0
78410,27.832,-97.582,23633.0
14414,42.891,-77.744,6428.0
22827,38.393,-78.634,11118.0
75474,32.925,-96.113,13438.0
22601,39.175,-78.176,24439.0
54656,44.003,-90.781,15685.0
72212,34.789,-92.412,9859.0
98629,45.877,-122.619,7105.0
95336,37.83,-121.201,36728.0
30319,33.877,-84.336,36783.0
91902,32.671,-117.002,17379.0
33844,28.061,-81.567,26600.0
27501,35.485,-78.685,12898.0
36867,32.502,-85.028,19189.0
98290,47.949,-122.003,29394.0
72012,35.1,-91.93,8890.0
31730,31.211,-84.281,9964.0
28659,36.223,-81.148,21559.0
32124,29.096,-81.109,12843.0
77385,30.188,-95.416,9796.0
27317,35.836,-79.801,14198.0
16046,40.702,-80.031,9786.0
91307,34.2,-118.685,23622.0
45769,39.109,-82.051,6520.0
20653,38.226,-76.43,19643.0
95210,38.033,-121.297,40594.0
27614,35.948,-78.622,11045.0
43221,40.022,-83.077,29609.0
98942,46.79,-120.64,15328.0
32547,30.451,-86.625,28639.0
28539,34.704,-77.2,12507.0
44118,41.502,-81.557,45279.0
30607,34.025,-83.451,8699.0
97201,45.5,-122.693,24960.0
37683,36.468,-81.807,12474.0
75208,32.753,-96.84,35830.0
43040,40.262,-83.363,25335.0
79912,31.856,-106.537,64791.0
99006,47.967,-117.501,9163.0
62206,38.57,-90.156,18315.0
22701,38.443,-77.989,21948.0
60119,41.852,-88.476,7705.0
76901,31.548,-100.559,25738.0
34698,28.031,-82.781,34235.0
32641,29.62,-82.269,13809.0
43016,40.09,-83.157,18908.0
55432,45.097,-93.255,30576.0
91773,34.102,-117.816,33865.0
95404,38.527,-122.709,35056.0
14214,42.94,-78.841,21860.0
44320,41.073,-81.582,22951.0
78130,29.707,-98.074,44014.0
29687,34.987,-82.327,35194.0
53211,43.084,-87.885,35225.0
79331,32.691,-101.952,14272.0
37416,35.099,-85.173,14620.0
74108,36.139,-95.79,7595.0
72117,34.776,-92.141,12465.0
12701,41.652,-74.699,11522.0
98104,47.602,-122.328,13095.0
12561,41.751,-74.111,17435.0
74344,36.591,-94.728,12153.0
11949,40.86,-72.794,11385.0
32327,30.203,-84.389,18820.0
30528,34.611,-83.785,16870.0
14624,43.128,-77.731,38231.0
42320,37.335,-86.861,7963.0
79735,30.615,-102.803,14109.0
66071,38.572,-94.865,11588.0
45885,40.57,-84.391,12932.0
44111,41.458,-81.788,42967.0
90232,34.019,-118.392,15175.0
60623,41.847,-87.719,108144.0
39426,30.654,-89.672,13198.0
74426,35.454,-95.525,9237.0
98632,46.205,-123.063,47202.0
79412,33.546,-101.857,15034.0
22942,38.102,-78.202,7260.0
15228,40.371,-80.043,17723.0
83706,43.587,-116.186,30643.0
73107,35.481,-97.576,24832.0
32976,27.875,-80.541,9817.0
78045,27.704,-99.578,29517.0
46807,41.045,-85.148,17337.0
78745,30.207,-97.797,53044.0
44024,41.576,-81.183,22888.0
33616,27.869,-82.526,12014.0
48357,42.659,-83.642,9085.0
95351,37.621,-121.012,47531.0
13403,43.165,-75.268,7919.0
80620,40.376,-104.705,9773.0
95901,39.195,-121.504,38072.0
17349,39.754,-76.682,6925.0
80013,39.66,-104.772,57255.0
11596,40.761,-73.641,10572.0
93117,34.49,-120.091,49970.0
34432,29.067,-82.384,9826.0
92122,32.857,-117.21,34891.0
78408,27.797,-97.451,10889.0
17111,40.27,-76.782,27111.0
54130,44.313,-88.248,21527.0
28001,35.339,-80.208,26236.0
71334,31.654,-91.587,9549.0
59714,45.965,-111.132,10567.0
77082,29.724,-95.64,36201.0
83501,46.21,-116.929,32579.0
76039,32.857,-97.082,28066.0
28025,35.379,-80.521,41384.0
63012,38.344,-90.452,9367.0
37148,36.567,-86.495,17217.0
24175,37.429,-79.929,8371.0
91423,34.147,-118.432,29370.0
20708,39.043,-76.827,25062.0
10306,40.57,-74.122,55698.0
97224,45.405,-122.794,25049.0
34759,28.104,-81.419,7553.0
44420,41.171,-80.688,16389.0
35058,34.237,-86.73,9850.0
20876,39.208,-77.237,22233.0
41073,39.101,-84.478,6360.0
49855,46.588,-87.467,32378.0
94024,37.353,-122.093,21479.0
12202,42.635,-73.764,10021.0
60097,42.387,-88.358,10434.0
30736,34.903,-85.134,33776.0
80212,39.774,-105.048,18843.0
